year,month,day,U,匿名,C,author_total,信報網,星島日報網,香港經濟日報網,香港經濟日報(即時新聞),東方報業集團,新城廣播有限公司,香港01,雅虎(香港),巴士的報,頭條日報網,星島頭條網,HKExnews 披露易,新浪網(香港),Line Today,經濟通,中國評論新聞網,阿思達克財經網,Facebook香港,Instagram香港,YouTube 香港,publisher_total,keywords_total,correlation_keyword0,correlation_value0,correlation_keyword1,correlation_value1,correlation_keyword2,correlation_value2
2021,12,9,51,0,6,57,2,1,17,4,2,3,1,2,0,1,0,0,3,3,5,2,5,3,1,2,57,102,Kong,50,Exchange,45,sustainable,23
2021,12,16,43,0,2,45,1,2,17,5,1,0,2,1,1,0,0,0,0,5,8,0,0,2,0,0,45,120,Kong,37,Exchange,27,will,17
2021,12,23,14,0,2,16,1,0,4,2,0,0,2,0,0,0,0,0,4,1,0,0,0,1,1,0,16,53,Kong,16,Exchange,14,new,6
2021,12,30,3,0,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,25,more,3,Exchange,3,investment,2
2022,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0
2022,1,13,23,0,0,23,4,1,3,3,3,0,1,2,0,0,0,0,0,3,0,3,0,0,0,0,23,54,Kong,22,Exchange,17,Shuxian,14
2022,1,20,7,0,0,7,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,7,30,Kong,7,Exchange,7,market,4
2022,1,27,11,0,0,11,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,11,35,will,9,Index,7,Shanghai,7
2022,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0
2022,2,10,25,0,1,26,7,0,3,2,1,2,1,2,1,0,0,0,0,2,2,0,2,0,1,0,26,72,Kong,26,Exchange,21,market,20
2022,2,17,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,18,company,2,business,2,listing,2
2022,2,24,7,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,fell,7,than,7,more,7
2022,3,3,51,0,0,51,3,2,8,9,1,0,0,0,1,1,1,0,0,1,18,6,0,0,0,0,51,82,Exchange,39,Kong,29,market,20
2022,3,10,12,0,0,12,2,0,0,1,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,12,32,Kong,12,Exchange,12,director,9
2022,3,17,32,0,2,34,1,2,5,2,1,6,0,2,0,0,0,0,0,1,7,0,5,0,1,1,34,81,Kong,31,Exchange,30,year,23
